ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes
Integration of spatial join algorithms for processing multiple inputs,"Nikos Mamoulis, Dimitris Papadias",International Conference on Management of Data,1999,A Novel Index Supporting High Volume Data Warehouse Insertion,"Nikos Mamoulis, Dimitris Papadias",SIGMOD Conference,1999,"('title', 'year')"
Integration of spatial join algorithms for processing multiple inputs,"Nikos Mamoulis, Dimitris Papadias",International Conference on Management of Data,1999,Integration of Spatial Join Algorithms for Processing Multiple Inputs,"Chris Jermaine, Anindya Datta, Edward Omiecinski",Very Large Data Bases,1999,"('authors', 'venue')"
Integration of spatial join algorithms for processing multiple inputs,"Nikos Mamoulis, Dimitris Papadias",International Conference on Management of Data,1999,A Novel Index Supporting High Volume Data Warehouse Insertion,"Chris Jermaine, Anindya Datta, Edward Omiecinski",Very Large Data Bases,1999,"('title', 'authors', 'venue')"
Integration of spatial join algorithms for processing multiple inputs,"Nikos Mamoulis, Dimitris Papadias",International Conference on Management of Data,1999,A Novel Index Supporting High Volume Data Warehouse Insertion,"Chris Jermaine, Anindya Datta, Edward Omiecinski",SIGMOD Conference,1999,"('title', 'authors', 'year')"
Integration of spatial join algorithms for processing multiple inputs,"Nikos Mamoulis, Dimitris Papadias",International Conference on Management of Data,1999,A Novel Index Supporting High Volume Data Warehouse Insertion,"Nikos Mamoulis, Dimitris Papadias",Very Large Data Bases,1999,"('title', 'venue', 'year')"
Integration of spatial join algorithms for processing multiple inputs,"Nikos Mamoulis, Dimitris Papadias",International Conference on Management of Data,1999,Integration of Spatial Join Algorithms for Processing Multiple Inputs,"Chris Jermaine, Anindya Datta, Edward Omiecinski",Very Large Data Bases,1999,"('authors', 'venue', 'year')"
Bringing object-relational technology to the mainstream,"Vishu Krishnamurthy, Sandeepan Banerjee, Anil Nori",International Conference on Management of Data,1999,Bringing Object-Relational Technology to Mainstream,"Maurizio Panti, Luca Spalazzi, Alberto Giretti",SIGMOD Conference,1999,"('authors',)"
Bringing object-relational technology to the mainstream,"Vishu Krishnamurthy, Sandeepan Banerjee, Anil Nori",International Conference on Management of Data,1999,Bringing Object-Relational Technology to Mainstream,"Anil Nori, Vishu Krishnamurthy, Sandeepan Banerjee",SIGMOD Conference,2000,"('year',)"
Bringing object-relational technology to the mainstream,"Vishu Krishnamurthy, Sandeepan Banerjee, Anil Nori",International Conference on Management of Data,1999,A Case-Based Approach to Information Integration,"Maurizio Panti, Luca Spalazzi, Alberto Giretti",SIGMOD Conference,1999,"('title', 'authors')"
Bringing object-relational technology to the mainstream,"Vishu Krishnamurthy, Sandeepan Banerjee, Anil Nori",International Conference on Management of Data,1999,A Case-Based Approach to Information Integration,"Anil Nori, Vishu Krishnamurthy, Sandeepan Banerjee",Very Large Data Bases,1999,"('title', 'venue')"
Bringing object-relational technology to the mainstream,"Vishu Krishnamurthy, Sandeepan Banerjee, Anil Nori",International Conference on Management of Data,1999,A Case-Based Approach to Information Integration,"Anil Nori, Vishu Krishnamurthy, Sandeepan Banerjee",SIGMOD Conference,2000,"('title', 'year')"
Bringing object-relational technology to the mainstream,"Vishu Krishnamurthy, Sandeepan Banerjee, Anil Nori",International Conference on Management of Data,1999,Bringing Object-Relational Technology to Mainstream,"Maurizio Panti, Luca Spalazzi, Alberto Giretti",Very Large Data Bases,1999,"('authors', 'venue')"
Bringing object-relational technology to the mainstream,"Vishu Krishnamurthy, Sandeepan Banerjee, Anil Nori",International Conference on Management of Data,1999,Bringing Object-Relational Technology to Mainstream,"Maurizio Panti, Luca Spalazzi, Alberto Giretti",SIGMOD Conference,2000,"('authors', 'year')"
Bringing object-relational technology to the mainstream,"Vishu Krishnamurthy, Sandeepan Banerjee, Anil Nori",International Conference on Management of Data,1999,Bringing Object-Relational Technology to Mainstream,"Anil Nori, Vishu Krishnamurthy, Sandeepan Banerjee",Very Large Data Bases,2000,"('venue', 'year')"
Bringing object-relational technology to the mainstream,"Vishu Krishnamurthy, Sandeepan Banerjee, Anil Nori",International Conference on Management of Data,1999,A Case-Based Approach to Information Integration,"Maurizio Panti, Luca Spalazzi, Alberto Giretti",Very Large Data Bases,1999,"('title', 'authors', 'venue')"
Bringing object-relational technology to the mainstream,"Vishu Krishnamurthy, Sandeepan Banerjee, Anil Nori",International Conference on Management of Data,1999,A Case-Based Approach to Information Integration,"Maurizio Panti, Luca Spalazzi, Alberto Giretti",SIGMOD Conference,2000,"('title', 'authors', 'year')"
Bringing object-relational technology to the mainstream,"Vishu Krishnamurthy, Sandeepan Banerjee, Anil Nori",International Conference on Management of Data,1999,A Case-Based Approach to Information Integration,"Anil Nori, Vishu Krishnamurthy, Sandeepan Banerjee",Very Large Data Bases,2000,"('title', 'venue', 'year')"
Bringing object-relational technology to the mainstream,"Vishu Krishnamurthy, Sandeepan Banerjee, Anil Nori",International Conference on Management of Data,1999,Bringing Object-Relational Technology to Mainstream,"Maurizio Panti, Luca Spalazzi, Alberto Giretti",Very Large Data Bases,2000,"('authors', 'venue', 'year')"
Sentinel: an object-oriented DBMS with event-based rules,S. Chakravarthy,International Conference on Management of Data,1997,OPT++ : an object-oriented implementation for extensible database query optimization,Sharma Chakravarthy,SIGMOD Conference,1997,"('title',)"
Sentinel: an object-oriented DBMS with event-based rules,S. Chakravarthy,International Conference on Management of Data,1997,SENTINEL: An Object-Oriented DBMS With Event-Based Rules,Sharma Chakravarthy,SIGMOD Conference,1999,"('year',)"
Sentinel: an object-oriented DBMS with event-based rules,S. Chakravarthy,International Conference on Management of Data,1997,OPT++ : an object-oriented implementation for extensible database query optimization,"Navin Kabra, David J. DeWitt",SIGMOD Conference,1997,"('title', 'authors')"
Sentinel: an object-oriented DBMS with event-based rules,S. Chakravarthy,International Conference on Management of Data,1997,OPT++ : an object-oriented implementation for extensible database query optimization,Sharma Chakravarthy,The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,1997,"('title', 'venue')"
Sentinel: an object-oriented DBMS with event-based rules,S. Chakravarthy,International Conference on Management of Data,1997,OPT++ : an object-oriented implementation for extensible database query optimization,Sharma Chakravarthy,SIGMOD Conference,1999,"('title', 'year')"
Sentinel: an object-oriented DBMS with event-based rules,S. Chakravarthy,International Conference on Management of Data,1997,SENTINEL: An Object-Oriented DBMS With Event-Based Rules,"Navin Kabra, David J. DeWitt",SIGMOD Conference,1999,"('authors', 'year')"
Sentinel: an object-oriented DBMS with event-based rules,S. Chakravarthy,International Conference on Management of Data,1997,SENTINEL: An Object-Oriented DBMS With Event-Based Rules,Sharma Chakravarthy,The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,1999,"('venue', 'year')"
Sentinel: an object-oriented DBMS with event-based rules,S. Chakravarthy,International Conference on Management of Data,1997,OPT++ : an object-oriented implementation for extensible database query optimization,"Navin Kabra, David J. DeWitt",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,1997,"('title', 'authors', 'venue')"
Sentinel: an object-oriented DBMS with event-based rules,S. Chakravarthy,International Conference on Management of Data,1997,OPT++ : an object-oriented implementation for extensible database query optimization,"Navin Kabra, David J. DeWitt",SIGMOD Conference,1999,"('title', 'authors', 'year')"
Sentinel: an object-oriented DBMS with event-based rules,S. Chakravarthy,International Conference on Management of Data,1997,OPT++ : an object-oriented implementation for extensible database query optimization,Sharma Chakravarthy,The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,1999,"('title', 'venue', 'year')"
Sentinel: an object-oriented DBMS with event-based rules,S. Chakravarthy,International Conference on Management of Data,1997,SENTINEL: An Object-Oriented DBMS With Event-Based Rules,"Navin Kabra, David J. DeWitt",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,1999,"('authors', 'venue', 'year')"
Comparative analysis of five XML query languages,"Angela Bonifati, Stefano Ceri",ACM SIGMOD Record ,2000,A study on the management of semantic transaction for efficient data retrieval,"Angela Bonifati, Stefano Ceri",SIGMOD Record,2000,"('title',)"
Comparative analysis of five XML query languages,"Angela Bonifati, Stefano Ceri",ACM SIGMOD Record ,2000,Comparative Analysis of Five XML Query Languages,"Shi Ming Huang, Irene Kwan, Chih He Li",SIGMOD Record,2000,"('authors',)"
Comparative analysis of five XML query languages,"Angela Bonifati, Stefano Ceri",ACM SIGMOD Record ,2000,A study on the management of semantic transaction for efficient data retrieval,"Shi Ming Huang, Irene Kwan, Chih He Li",SIGMOD Record,2000,"('title', 'authors')"
Comparative analysis of five XML query languages,"Angela Bonifati, Stefano Ceri",ACM SIGMOD Record ,2000,A study on the management of semantic transaction for efficient data retrieval,"Angela Bonifati, Stefano Ceri",ACM SIGMOD Record ,2000,"('title', 'venue')"
Comparative analysis of five XML query languages,"Angela Bonifati, Stefano Ceri",ACM SIGMOD Record ,2000,A study on the management of semantic transaction for efficient data retrieval,"Angela Bonifati, Stefano Ceri",SIGMOD Record,2002,"('title', 'year')"
Comparative analysis of five XML query languages,"Angela Bonifati, Stefano Ceri",ACM SIGMOD Record ,2000,Comparative Analysis of Five XML Query Languages,"Shi Ming Huang, Irene Kwan, Chih He Li",ACM SIGMOD Record ,2000,"('authors', 'venue')"
Comparative analysis of five XML query languages,"Angela Bonifati, Stefano Ceri",ACM SIGMOD Record ,2000,Comparative Analysis of Five XML Query Languages,"Shi Ming Huang, Irene Kwan, Chih He Li",SIGMOD Record,2002,"('authors', 'year')"
Comparative analysis of five XML query languages,"Angela Bonifati, Stefano Ceri",ACM SIGMOD Record ,2000,Comparative Analysis of Five XML Query Languages,"Angela Bonifati, Stefano Ceri",ACM SIGMOD Record ,2002,"('venue', 'year')"
Comparative analysis of five XML query languages,"Angela Bonifati, Stefano Ceri",ACM SIGMOD Record ,2000,A study on the management of semantic transaction for efficient data retrieval,"Shi Ming Huang, Irene Kwan, Chih He Li",ACM SIGMOD Record ,2000,"('title', 'authors', 'venue')"
Comparative analysis of five XML query languages,"Angela Bonifati, Stefano Ceri",ACM SIGMOD Record ,2000,A study on the management of semantic transaction for efficient data retrieval,"Shi Ming Huang, Irene Kwan, Chih He Li",SIGMOD Record,2002,"('title', 'authors', 'year')"
Comparative analysis of five XML query languages,"Angela Bonifati, Stefano Ceri",ACM SIGMOD Record ,2000,A study on the management of semantic transaction for efficient data retrieval,"Angela Bonifati, Stefano Ceri",ACM SIGMOD Record ,2002,"('title', 'venue', 'year')"
Comparative analysis of five XML query languages,"Angela Bonifati, Stefano Ceri",ACM SIGMOD Record ,2000,Comparative Analysis of Five XML Query Languages,"Shi Ming Huang, Irene Kwan, Chih He Li",ACM SIGMOD Record ,2002,"('authors', 'venue', 'year')"
Conceptual Model of Web Service Reputation,"Munindar P. Singh, E. Michael Maximilien",SIGMOD Record,2002,Conceptual model of web service reputation,"E. Michael Maximilien, Munindar P. Singh",SIGMOD Record,2002,"('venue',)"
Conceptual Model of Web Service Reputation,"Munindar P. Singh, E. Michael Maximilien",SIGMOD Record,2002,Conceptual model of web service reputation,"E. Michael Maximilien, Munindar P. Singh",ACM SIGMOD Record ,1994,"('year',)"
Conceptual Model of Web Service Reputation,"Munindar P. Singh, E. Michael Maximilien",SIGMOD Record,2002,Performance Evaluation of a New Distributed Deadlock Detection Algorithm,"Chim-fu Yeung, Kam-yiu Lam, Sheung-lun Hung",ACM SIGMOD Record ,2002,"('title', 'authors')"
Conceptual Model of Web Service Reputation,"Munindar P. Singh, E. Michael Maximilien",SIGMOD Record,2002,Performance Evaluation of a New Distributed Deadlock Detection Algorithm,"E. Michael Maximilien, Munindar P. Singh",SIGMOD Record,2002,"('title', 'venue')"
Conceptual Model of Web Service Reputation,"Munindar P. Singh, E. Michael Maximilien",SIGMOD Record,2002,Performance Evaluation of a New Distributed Deadlock Detection Algorithm,"E. Michael Maximilien, Munindar P. Singh",ACM SIGMOD Record ,1994,"('title', 'year')"
Conceptual Model of Web Service Reputation,"Munindar P. Singh, E. Michael Maximilien",SIGMOD Record,2002,Conceptual model of web service reputation,"Chim-fu Yeung, Kam-yiu Lam, Sheung-lun Hung",SIGMOD Record,2002,"('authors', 'venue')"
Conceptual Model of Web Service Reputation,"Munindar P. Singh, E. Michael Maximilien",SIGMOD Record,2002,Conceptual model of web service reputation,"Chim-fu Yeung, Kam-yiu Lam, Sheung-lun Hung",ACM SIGMOD Record ,1994,"('authors', 'year')"
Conceptual Model of Web Service Reputation,"Munindar P. Singh, E. Michael Maximilien",SIGMOD Record,2002,Conceptual model of web service reputation,"E. Michael Maximilien, Munindar P. Singh",SIGMOD Record,1994,"('venue', 'year')"
Conceptual Model of Web Service Reputation,"Munindar P. Singh, E. Michael Maximilien",SIGMOD Record,2002,Performance Evaluation of a New Distributed Deadlock Detection Algorithm,"Chim-fu Yeung, Kam-yiu Lam, Sheung-lun Hung",SIGMOD Record,2002,"('title', 'authors', 'venue')"
Conceptual Model of Web Service Reputation,"Munindar P. Singh, E. Michael Maximilien",SIGMOD Record,2002,Performance Evaluation of a New Distributed Deadlock Detection Algorithm,"Chim-fu Yeung, Kam-yiu Lam, Sheung-lun Hung",ACM SIGMOD Record ,1994,"('title', 'authors', 'year')"
Conceptual Model of Web Service Reputation,"Munindar P. Singh, E. Michael Maximilien",SIGMOD Record,2002,Performance Evaluation of a New Distributed Deadlock Detection Algorithm,"E. Michael Maximilien, Munindar P. Singh",SIGMOD Record,1994,"('title', 'venue', 'year')"
Conceptual Model of Web Service Reputation,"Munindar P. Singh, E. Michael Maximilien",SIGMOD Record,2002,Conceptual model of web service reputation,"Chim-fu Yeung, Kam-yiu Lam, Sheung-lun Hung",SIGMOD Record,1994,"('authors', 'venue', 'year')"
Database Architecture Optimized for the New Bottleneck: Memory Access,"Stefan Manegold, Peter A. Boncz, Martin L. Kersten",VLDB,1999,Database Architecture Optimized for the New Bottleneck: Memory Access,"Peter A. Boncz, Stefan Manegold, Martin L. Kersten",Very Large Data Bases,1995,"('year',)"
Database Architecture Optimized for the New Bottleneck: Memory Access,"Stefan Manegold, Peter A. Boncz, Martin L. Kersten",VLDB,1999,From VLDB to VMLDB (Very MANY Large Data Bases): Dealing with Large-Scale Semantic Heterogenity,Stuart E. Madnick,Very Large Data Bases,1999,"('title', 'authors')"
Database Architecture Optimized for the New Bottleneck: Memory Access,"Stefan Manegold, Peter A. Boncz, Martin L. Kersten",VLDB,1999,From VLDB to VMLDB (Very MANY Large Data Bases): Dealing with Large-Scale Semantic Heterogenity,"Peter A. Boncz, Stefan Manegold, Martin L. Kersten",VLDB,1999,"('title', 'venue')"
Database Architecture Optimized for the New Bottleneck: Memory Access,"Stefan Manegold, Peter A. Boncz, Martin L. Kersten",VLDB,1999,From VLDB to VMLDB (Very MANY Large Data Bases): Dealing with Large-Scale Semantic Heterogenity,"Peter A. Boncz, Stefan Manegold, Martin L. Kersten",Very Large Data Bases,1995,"('title', 'year')"
Database Architecture Optimized for the New Bottleneck: Memory Access,"Stefan Manegold, Peter A. Boncz, Martin L. Kersten",VLDB,1999,Database Architecture Optimized for the New Bottleneck: Memory Access,Stuart E. Madnick,VLDB,1999,"('authors', 'venue')"
Database Architecture Optimized for the New Bottleneck: Memory Access,"Stefan Manegold, Peter A. Boncz, Martin L. Kersten",VLDB,1999,Database Architecture Optimized for the New Bottleneck: Memory Access,Stuart E. Madnick,Very Large Data Bases,1995,"('authors', 'year')"
Database Architecture Optimized for the New Bottleneck: Memory Access,"Stefan Manegold, Peter A. Boncz, Martin L. Kersten",VLDB,1999,Database Architecture Optimized for the New Bottleneck: Memory Access,"Peter A. Boncz, Stefan Manegold, Martin L. Kersten",VLDB,1995,"('venue', 'year')"
Database Architecture Optimized for the New Bottleneck: Memory Access,"Stefan Manegold, Peter A. Boncz, Martin L. Kersten",VLDB,1999,From VLDB to VMLDB (Very MANY Large Data Bases): Dealing with Large-Scale Semantic Heterogenity,Stuart E. Madnick,VLDB,1999,"('title', 'authors', 'venue')"
Database Architecture Optimized for the New Bottleneck: Memory Access,"Stefan Manegold, Peter A. Boncz, Martin L. Kersten",VLDB,1999,From VLDB to VMLDB (Very MANY Large Data Bases): Dealing with Large-Scale Semantic Heterogenity,Stuart E. Madnick,Very Large Data Bases,1995,"('title', 'authors', 'year')"
Database Architecture Optimized for the New Bottleneck: Memory Access,"Stefan Manegold, Peter A. Boncz, Martin L. Kersten",VLDB,1999,From VLDB to VMLDB (Very MANY Large Data Bases): Dealing with Large-Scale Semantic Heterogenity,"Peter A. Boncz, Stefan Manegold, Martin L. Kersten",VLDB,1995,"('title', 'venue', 'year')"
Database Architecture Optimized for the New Bottleneck: Memory Access,"Stefan Manegold, Peter A. Boncz, Martin L. Kersten",VLDB,1999,Database Architecture Optimized for the New Bottleneck: Memory Access,Stuart E. Madnick,VLDB,1995,"('authors', 'venue', 'year')"
