ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes
Continually evaluating similarity-based pattern queries on a streaming time series,"Like Gao, Xiaoyang Sean Wang",SIGMOD Conference,2002,Continually evaluating similarity-based pattern queries on a streaming time series,Dean Kuo,International Conference on Management of Data,2002,"('title', 'venue', 'year')"
Continually evaluating similarity-based pattern queries on a streaming time series,"Like Gao, Xiaoyang Sean Wang",SIGMOD Conference,2002,Continually evaluating similarity-based pattern queries on a streaming time series,"Like Gao, X. Sean Wang",VLDB,2002,"('title', 'authors', 'year')"
Continually evaluating similarity-based pattern queries on a streaming time series,"Like Gao, Xiaoyang Sean Wang",SIGMOD Conference,2002,Continually evaluating similarity-based pattern queries on a streaming time series,"Khaled Yagoub, Dan Suciu, Alon Y. Levy, Daniela Florescu",International Conference on Management of Data,2002,"('title', 'venue', 'year')"
Continually evaluating similarity-based pattern queries on a streaming time series,"Like Gao, Xiaoyang Sean Wang",SIGMOD Conference,2002,Continually evaluating similarity-based pattern queries on a streaming time series,Motomichi Toyama,International Conference on Management of Data,2002,"('title', 'venue', 'year')"
Unix RDBMS: The Next Generation,Bill Rosneblatt,SIGMOD Record,1994,SQL/XML and the SQLX Informal Group of Companies,"Jim Melton, Andrew Eisenberg",ACM SIGMOD Record ,1994,"('venue', 'year')"
Unix RDBMS: The Next Generation,Bill Rosneblatt,SIGMOD Record,1994,Unix RDBMS: the next generation what are the Unix relational-database vendors doing to survive in the next generation of client/server environments,"Jim Melton, Andrew Eisenberg",ACM SIGMOD Record ,1994,"('title', 'venue', 'year')"
Unix RDBMS: The Next Generation,Bill Rosneblatt,SIGMOD Record,1994,SQL/XML and the SQLX Informal Group of Companies,Bill Rosenblatt,ACM SIGMOD Record ,1994,"('authors', 'venue', 'year')"
The Active MultiSync Controller of the Cubetree Storage Organization,"Yannis Sismanis, Yannis Kotidis, Nick Roussopoulos",SIGMOD Conference,1999,The active MultiSync controller of the cubetree storage organization,"Christos Faloutsos, Yannis Kotidis, Flip Korn, Alexandros Labrinidis",VLDB J.,1999,"('title', 'year')"
The Active MultiSync Controller of the Cubetree Storage Organization,"Yannis Sismanis, Yannis Kotidis, Nick Roussopoulos",SIGMOD Conference,1999,The active MultiSync controller of the cubetree storage organization,"Nick Roussopoulos, Yannis Kotidis, Yannis Sismanis",VLDB J.,1999,"('title', 'authors', 'year')"
The Active MultiSync Controller of the Cubetree Storage Organization,"Yannis Sismanis, Yannis Kotidis, Nick Roussopoulos",SIGMOD Conference,1999,The active MultiSync controller of the cubetree storage organization,"Christos Faloutsos, Yannis Kotidis, Flip Korn, Alexandros Labrinidis",International Conference on Management of Data,1999,"('title', 'venue', 'year')"
The National Medical Knowledge Bank,Warren Sterling,VLDB,1998,The National Medical Knowledge Bank,Warren Sterling,ACM Trans. Database Syst.,1998,"('title', 'authors', 'year')"
The National Medical Knowledge Bank,Warren Sterling,VLDB,1998,The National Medical Knowledge Bank,"Surajit Chaudhuri, Nicolas Bruno, Luis Gravano",Very Large Data Bases,1998,"('title', 'venue', 'year')"
The National Medical Knowledge Bank,Warren Sterling,Very Large Data Bases,1998,The National Medical Knowledge Bank,"Roger Barga, David Lomet",ACM SIGMOD Record ,1998,"('title', 'year')"
The National Medical Knowledge Bank,Warren Sterling,Very Large Data Bases,1998,The National Medical Knowledge Bank,Warren Sterling,ACM SIGMOD Record ,1998,"('title', 'authors', 'year')"
The National Medical Knowledge Bank,Warren Sterling,Very Large Data Bases,1998,The National Medical Knowledge Bank,"Roger Barga, David Lomet",VLDB,1998,"('title', 'venue', 'year')"
Query Unnesting in Object-Oriented Databases,Leonidas Fegaras,SIGMOD Conference,1998,Query unnesting in object-oriented databases,"Jim Melton, Andrew Eisenberg",SIGMOD Record,1998,"('title',)"
Query Unnesting in Object-Oriented Databases,Leonidas Fegaras,SIGMOD Conference,1998,Query unnesting in object-oriented databases,Leonidas Fegaras,SIGMOD Record,1998,"('title', 'authors')"
Query Unnesting in Object-Oriented Databases,Leonidas Fegaras,SIGMOD Conference,1998,Query unnesting in object-oriented databases,"Jim Melton, Andrew Eisenberg",International Conference on Management of Data,1998,"('title', 'venue')"
Query Unnesting in Object-Oriented Databases,Leonidas Fegaras,SIGMOD Conference,1998,Query unnesting in object-oriented databases,"Jim Melton, Andrew Eisenberg",SIGMOD Record,1998,"('title', 'year')"
Query Unnesting in Object-Oriented Databases,Leonidas Fegaras,SIGMOD Conference,1998,Query unnesting in object-oriented databases,Leonidas Fegaras,International Conference on Management of Data,1998,"('title', 'authors', 'venue')"
Query Unnesting in Object-Oriented Databases,Leonidas Fegaras,SIGMOD Conference,1998,Query unnesting in object-oriented databases,Leonidas Fegaras,SIGMOD Record,1998,"('title', 'authors', 'year')"
Query Unnesting in Object-Oriented Databases,Leonidas Fegaras,SIGMOD Conference,1998,Query unnesting in object-oriented databases,"Jim Melton, Andrew Eisenberg",International Conference on Management of Data,1998,"('title', 'venue', 'year')"
Query Unnesting in Object-Oriented Databases,Leonidas Fegaras,SIGMOD Conference,1998,Query unnesting in object-oriented databases,"Bernhard Seeger, Bj�rn Blohsfeld, Dieter Korus",International Conference on Management of Data,1998,"('title', 'venue', 'year')"
The Heterogeneity Problem and Middleware Technology: Experiences with and Performance of Database Gateways,"Klaudia Hergula, Fernando de Ferreira Rezende",VLDB,1998,The Heterogeneity Problem and Middleware Technology: Experiences with and Performance of Database Gateways,"Peter M. G. Apers, Milan Petkovic, Roelof van Zwol, Menzo Windhouwer, Henk Ernst Blok, Martin L. Kersten, Willem Jonker",Very Large Data Bases,1998,"('title', 'venue', 'year')"
The Heterogeneity Problem and Middleware Technology: Experiences with and Performance of Database Gateways,"Fernando de Ferreira Rezende, Klaudia Hergula",Very Large Data Bases,1998,The Heterogeneity Problem and Middleware Technology: Experiences with and Performance of Database Gateways,"Paolo Ciaccia, Marco Patella, Pavel Zezula",VLDB,1998,"('title', 'venue', 'year')"
Digital Library Services in Mobile Computing,"Evaggelia Pitoura, Melliyal Annamalai, Bharat K. Bhargava",SIGMOD Record,1995,Digital library services in mobile computing,"Zhan Cui, Paul O'Brien, Dean M. Jones",ACM SIGMOD Record ,1995,"('title', 'venue', 'year')"
Digital Library Services in Mobile Computing,"Evaggelia Pitoura, Melliyal Annamalai, Bharat K. Bhargava",SIGMOD Record,1995,Digital library services in mobile computing,"Bharat K. Bhargava, Evaggelia Pitoura",ACM SIGMOD Record ,1995,"('title', 'venue')"
Digital Library Services in Mobile Computing,"Evaggelia Pitoura, Melliyal Annamalai, Bharat K. Bhargava",SIGMOD Record,1995,Digital library services in mobile computing,"Bharat Bhargava, Melliyal Annamalai, Evaggelia Pitoura",ACM SIGMOD Record ,1995,"('title', 'authors', 'venue')"
Digital Library Services in Mobile Computing,"Evaggelia Pitoura, Melliyal Annamalai, Bharat K. Bhargava",SIGMOD Record,1995,Digital library services in mobile computing,"Bharat K. Bhargava, Evaggelia Pitoura",ACM SIGMOD Record ,1995,"('title', 'venue', 'year')"
Digital Library Services in Mobile Computing,"Evaggelia Pitoura, Melliyal Annamalai, Bharat K. Bhargava",SIGMOD Record,1995,Digital library services in mobile computing,"Bharat Bhargava, Melliyal Annamalai, Evaggelia Pitoura",SIGMOD Conference,1995,"('title', 'authors', 'year')"
Digital Library Services in Mobile Computing,"Evaggelia Pitoura, Melliyal Annamalai, Bharat K. Bhargava",SIGMOD Record,1995,Digital library services in mobile computing,"Ron Avnur, Joseph M. Hellerstein",ACM SIGMOD Record ,1995,"('title', 'venue', 'year')"
Digital Library Services in Mobile Computing,"Evaggelia Pitoura, Melliyal Annamalai, Bharat K. Bhargava",SIGMOD Record,1995,Digital library services in mobile computing,"Mahesh Jagannath, Eugene Inseok Chong, Aravind Yalamanchi, Chuck Freiwald, Souripriya Das, Anh-Tuan Tran, Jagannathan Srinivasan, Richard Jiang, Ramkumar Krishnan",ACM SIGMOD Record ,1995,"('title', 'venue', 'year')"
Digital Library Services in Mobile Computing,"Evaggelia Pitoura, Melliyal Annamalai, Bharat K. Bhargava",SIGMOD Record,1995,Digital library services in mobile computing,"Yusuf Akca, Cemal Yilmaz, K. Sel�uk Candan, Wen-Syan Li, Wei-Kuang Waine Huang, Qiong Luo, Divyakant Agrawal, Wang-Pin Hsiung, Oliver Po",VLDB,1995,"('title', 'year')"
Digital Library Services in Mobile Computing,"Evaggelia Pitoura, Melliyal Annamalai, Bharat K. Bhargava",SIGMOD Record,1995,Digital library services in mobile computing,"Bharat Bhargava, Melliyal Annamalai, Evaggelia Pitoura",VLDB,1995,"('title', 'authors', 'year')"
Digital Library Services in Mobile Computing,"Evaggelia Pitoura, Melliyal Annamalai, Bharat K. Bhargava",SIGMOD Record,1995,Digital library services in mobile computing,"Yusuf Akca, Cemal Yilmaz, K. Sel�uk Candan, Wen-Syan Li, Wei-Kuang Waine Huang, Qiong Luo, Divyakant Agrawal, Wang-Pin Hsiung, Oliver Po",ACM SIGMOD Record ,1995,"('title', 'venue', 'year')"
Data Analysis and Mining in the Life Sciences,Nam Huyn,SIGMOD Record,2001,Data analysis and mining in the life sciences,Nam Huyn,SIGMOD Record,2001,"('title', 'authors', 'year')"
Data Analysis and Mining in the Life Sciences,Nam Huyn,SIGMOD Record,2001,Data analysis and mining in the life sciences,Marianne Winslett,ACM SIGMOD Record ,2001,"('title', 'venue', 'year')"
Data analysis and mining in the life sciences,Nam Huyn,ACM SIGMOD Record ,2001,Data Analysis and Mining in the Life Sciences,Nam Huyn,ACM SIGMOD Record ,2001,"('title', 'authors', 'year')"
Data analysis and mining in the life sciences,Nam Huyn,ACM SIGMOD Record ,2001,Data Analysis and Mining in the Life Sciences,Xiaolei Qian,SIGMOD Record,2001,"('title', 'venue', 'year')"
Data analysis and mining in the life sciences,Nam Huyn,ACM SIGMOD Record ,2001,Opportunities in information management and assurance,Nam Huyn,SIGMOD Record,2001,"('authors', 'venue', 'year')"
Navigating large-scale semi-structured data in business portals,"Man Abrol, Neil Latarche, Uma Mahadevan, Jianchang Mao, Rajat Mukherjee, Prabhakar Raghavan, Michel Tourn, John Wang, Grace Zhang",Very Large Data Bases,2001,Navigating large-scale semi-structured data in business portals,"Michel Tourn, Man Abrol, John Wang, Grace Zhang, Jianchang Mao, Uma Mahadevan, Rajat Mukherjee, Prabhakar Raghavan, Neil Latarche",International Conference on Management of Data,2001,"('title', 'authors', 'year')"
Navigating large-scale semi-structured data in business portals,"Man Abrol, Neil Latarche, Uma Mahadevan, Jianchang Mao, Rajat Mukherjee, Prabhakar Raghavan, Michel Tourn, John Wang, Grace Zhang",Very Large Data Bases,2001,Navigating large-scale semi-structured data in business portals,"Sudhir G. Rao, Antonio Badia, Dirk van Gucht",VLDB,2001,"('title', 'venue', 'year')"
Heraclitus: elevating deltas to be first-class citizens in a database programming language,"Shahram Ghandeharizadeh, Richard Hull, Dean Jacobs",ACM Transactions on Database Systems (TODS) ,1996,Heraclitus: Elevating Deltas to be First-Class Citizens in a Database Programming Language,Motomichi Toyama,International Conference on Management of Data,1996,"('title', 'year')"
Heraclitus: elevating deltas to be first-class citizens in a database programming language,"Shahram Ghandeharizadeh, Richard Hull, Dean Jacobs",ACM Transactions on Database Systems (TODS) ,1996,Heraclitus: Elevating Deltas to be First-Class Citizens in a Database Programming Language,"Dean Jacobs, Shahram Ghandeharizadeh, Richard Hull",International Conference on Management of Data,1996,"('title', 'authors', 'year')"
Heraclitus: elevating deltas to be first-class citizens in a database programming language,"Shahram Ghandeharizadeh, Richard Hull, Dean Jacobs",ACM Transactions on Database Systems (TODS) ,1996,Heraclitus: Elevating Deltas to be First-Class Citizens in a Database Programming Language,Motomichi Toyama,ACM Trans. Database Syst.,1996,"('title', 'venue', 'year')"
Heraclitus: elevating deltas to be first-class citizens in a database programming language,"Shahram Ghandeharizadeh, Richard Hull, Dean Jacobs",ACM Transactions on Database Systems (TODS) ,1996,SuperSQL: an extended SQL for database publishing and presentation,"Dean Jacobs, Shahram Ghandeharizadeh, Richard Hull",ACM Trans. Database Syst.,1996,"('authors', 'venue', 'year')"
Rate-based query optimization for streaming information sources,"Stratis D. Viglas, Jeffrey F. Naughton",International Conference on Management of Data,2002,Rate-based query optimization for streaming information sources,,ACM SIGMOD Record ,2002,"('title', 'year')"
Rate-based query optimization for streaming information sources,"Stratis D. Viglas, Jeffrey F. Naughton",International Conference on Management of Data,2002,Rate-based query optimization for streaming information sources,"Jeffrey F. Naughton, Stratis Viglas",ACM SIGMOD Record ,2002,"('title', 'authors', 'year')"
Rate-based query optimization for streaming information sources,"Stratis D. Viglas, Jeffrey F. Naughton",International Conference on Management of Data,2002,Rate-based query optimization for streaming information sources,,SIGMOD Conference,2002,"('title', 'venue', 'year')"
Implementation and Analysis of a Parallel Collection Query Language,Dan Suciu,Very Large Data Bases,1996,Implementation and Analysis of a Parallel Collection Query Language,Dan Suciu,Very Large Data Bases,1996,"('title', 'authors', 'year')"
Implementation and Analysis of a Parallel Collection Query Language,Dan Suciu,Very Large Data Bases,1996,Implementation and Analysis of a Parallel Collection Query Language,"Rune Hjelsvold, Roger Midtstraum",VLDB,1996,"('title', 'venue', 'year')"
Implementation and Analysis of a Parallel Collection Query Language,Dan Suciu,Very Large Data Bases,1996,Modelling and Querying Video Data,Dan Suciu,VLDB,1996,"('authors', 'venue', 'year')"
Approximate Join Processing Over Data Streams,"Johannes Gehrke, Abhinandan Das, Mirek Riedewald",SIGMOD Conference,2003,Approximate join processing over data streams,"Abhinandan Das, Johannes Gehrke, Mirek Riedewald",VLDB,2003,"('title', 'authors')"
Approximate Join Processing Over Data Streams,"Johannes Gehrke, Abhinandan Das, Mirek Riedewald",SIGMOD Conference,2003,Approximate join processing over data streams,"Divyakant Agrawal, Amr El Abbadi, Hailing Yu",International Conference on Management of Data,2003,"('title', 'venue')"
Approximate Join Processing Over Data Streams,"Johannes Gehrke, Abhinandan Das, Mirek Riedewald",SIGMOD Conference,2003,Tabular Placement of Relational Data on MEMS-based Storage Devices,"Abhinandan Das, Johannes Gehrke, Mirek Riedewald",International Conference on Management of Data,2003,"('authors', 'venue')"
Approximate Join Processing Over Data Streams,"Johannes Gehrke, Abhinandan Das, Mirek Riedewald",SIGMOD Conference,2003,Approximate join processing over data streams,"Abhinandan Das, Johannes Gehrke, Mirek Riedewald",International Conference on Management of Data,2003,"('title', 'authors', 'venue')"
Approximate Join Processing Over Data Streams,"Johannes Gehrke, Abhinandan Das, Mirek Riedewald",SIGMOD Conference,2003,Approximate join processing over data streams,"Abhinandan Das, Johannes Gehrke, Mirek Riedewald",VLDB,2003,"('title', 'authors', 'year')"
Approximate Join Processing Over Data Streams,"Johannes Gehrke, Abhinandan Das, Mirek Riedewald",SIGMOD Conference,2003,Approximate join processing over data streams,"Divyakant Agrawal, Amr El Abbadi, Hailing Yu",International Conference on Management of Data,2003,"('title', 'venue', 'year')"
